id,price,speed,hd,ram,screen,cores,cd,laptop,trend
1925,3598,32,1,32,19,12,no,no,2
1926,1311,22,28,6,21,10,no,no,1
1927,2452,24,12,6,21,18,yes,no,5
1928,3123,30,1,32,19,20,no,no,4
1929,2556,24,24,6,17,28,yes,no,4
1930,546,15,24,14,13,10,no,yes,1
1931,1744,18,24,6,17,10,yes,no,1
1932,989,21,24,2,13,4,no,yes,1
1933,4111,35,5,20,17,12,no,no,1
1934,956,22,20,10,11,8,yes,no,1
1935,2277,15,16,2,17,26,no,no,5
1936,2439,19,20,6,21,16,no,no,1
1937,2017,23,8,10,15,18,no,no,4
1938,1299,24,12,10,17,10,no,no,2
1939,3107,32,7,24,19,26,no,no,5
1940,1311,18,16,6,17,4,no,no,2
1941,1872,21,24,14,17,6,yes,no,1
1942,2086,24,12,2,21,28,no,no,5
1943,1391,19,24,14,21,6,no,no,1
1944,1552,18,8,10,21,6,yes,no,2
1945,2364,24,24,14,17,22,yes,no,5
1946,892,23,28,2,12,4,yes,no,2
1947,2508,22,24,10,21,24,yes,no,4
1948,2054,17,12,6,21,26,no,no,4
1949,2291,16,12,10,15,22,no,no,4
1950,2921,20,24,14,23,16,no,no,1
1951,783,16,20,10,13,8,no,yes,2
1952,4332,39,7,16,23,16,yes,no,2
1953,944,22,28,2,11,8,yes,no,1
1954,1682,24,8,14,19,4,no,no,2
1955,1076,21,20,6,12,10,yes,no,2
1956,2317,21,12,6,23,14,no,no,2
1957,2974,21,12,14,19,16,no,no,1
1958,2960,22,28,6,17,30,yes,no,5
1959,972,21,12,2,13,4,yes,no,1
1960,2819,18,16,10,21,24,no,no,5
1961,1446,21,20,14,19,10,no,no,2
1962,1368,17,16,14,23,6,yes,no,2
1963,698,24,28,6,12,6,no,yes,1
1964,521,17,28,2,13,4,no,yes,1
1965,2082,18,16,10,19,30,no,no,5
1966,3010,31,3,20,21,20,no,no,4
1967,2282,18,20,14,15,20,no,no,5
1968,1944,21,28,14,21,6,yes,no,1
1969,2480,22,8,2,23,20,yes,no,5
1970,2734,16,28,6,19,20,no,no,4
1971,4125,34,5,52,23,18,no,no,4
1972,2818,16,20,6,21,22,no,no,4
1973,1562,23,20,6,21,8,no,no,1
1974,1656,20,12,14,19,4,yes,no,1
1975,3268,31,7,28,15,14,yes,no,2
1976,3710,32,5,32,15,22,no,no,5
1977,3202,33,3,40,21,28,no,no,5
1978,1378,16,8,14,23,8,no,no,1
1979,2238,21,8,6,21,18,no,no,4
1980,3906,38,5,24,17,12,no,no,2
1981,1369,16,16,2,15,8,no,no,1
1982,3249,31,7,56,21,16,no,no,2
1983,3165,37,7,44,19,24,no,no,5
1984,3903,36,1,32,17,12,no,no,1
1985,2744,17,8,10,21,20,yes,no,4
1986,3009,35,3,16,17,24,no,no,5
1987,1805,21,20,2,21,8,no,no,2
1988,2495,18,24,14,21,30,no,no,4
1989,975,18,20,14,13,4,no,yes,2
1990,3188,36,7,48,17,26,yes,no,4
1991,1830,18,24,2,15,10,no,no,1
1992,2033,24,24,6,21,18,no,no,4
1993,1151,19,28,2,13,10,no,yes,2
1994,1739,20,28,14,21,6,no,no,1
1995,1181,24,24,14,11,4,no,yes,2
1996,1643,24,12,10,15,6,no,no,1
1997,3640,31,5,44,23,12,yes,no,2
1998,683,23,8,14,11,6,no,yes,2
1999,2235,19,12,10,19,18,no,no,5
2000,1993,19,8,10,17,8,no,no,2
2001,1753,23,20,2,15,8,no,no,1
2002,4123,35,1,44,15,14,no,no,2
2003,1187,22,24,6,12,4,no,yes,2
2004,951,24,20,10,11,6,no,yes,2
2005,608,20,12,10,11,4,yes,no,1
2006,2939,18,8,6,19,12,no,no,1
2007,4117,30,3,52,15,12,no,no,2
2008,4342,33,1,32,21,30,no,no,4
2009,3030,33,3,36,21,28,no,no,4
2010,3061,32,1,60,17,20,no,no,5
2011,3296,36,5,56,15,18,yes,no,5
2012,4304,37,3,36,21,18,yes,no,4
2013,1518,20,28,6,15,6,no,no,1
2014,2815,16,8,14,17,26,no,no,5
2015,1918,16,20,14,23,6,no,no,1
2016,3753,35,5,20,17,12,no,no,2
2017,3809,31,1,40,15,26,no,no,5
2018,4053,30,5,24,17,26,no,no,4
2019,1554,17,28,2,21,10,no,no,1
2020,2449,21,28,10,15,26,no,no,4
2021,4189,33,1,60,23,24,no,no,4
2022,3433,33,7,56,23,16,no,no,2
2023,3247,35,5,20,19,14,no,no,1
2024,1483,24,20,2,23,10,no,no,1
2025,1476,19,16,2,21,10,yes,no,2
2026,2333,21,20,2,21,30,no,no,5
2027,3081,39,5,28,15,26,no,no,5
2028,2132,22,16,6,17,20,yes,no,4
2029,3948,30,3,52,15,18,yes,no,5
2030,2792,17,24,2,17,30,yes,no,4
2031,4198,36,7,36,15,14,no,no,2
2032,3369,35,3,32,23,26,no,no,4
2033,3449,34,3,16,21,28,no,no,5
2034,1310,19,12,6,19,4,no,no,2
2035,3451,33,1,48,21,18,no,no,4
2036,3132,32,1,48,19,30,yes,no,4
2037,1959,20,16,6,17,6,no,no,1
2038,1193,16,12,2,11,6,no,yes,2
2039,3212,37,5,36,15,18,yes,no,4
2040,4004,35,5,32,21,16,yes,no,2
2041,2101,18,16,6,17,14,no,no,2
2042,3753,37,3,44,19,12,no,no,1
2043,3224,32,1,16,23,22,yes,no,4
2044,3828,30,3,52,21,18,yes,no,5
2045,3810,31,7,16,23,28,no,no,5
2046,3858,39,1,60,19,30,no,no,5
2047,637,17,8,10,11,10,no,yes,2
2048,589,15,16,6,11,8,no,yes,2
2049,3828,33,7,24,19,16,yes,no,1
2050,4339,38,1,60,17,28,no,no,4
2051,1478,20,20,6,23,8,no,no,1
2052,3583,39,5,20,17,14,no,no,2
2053,2523,23,12,6,19,30,no,no,5
2054,1045,16,20,10,13,8,no,yes,1
2055,1524,17,20,14,23,8,yes,no,1
2056,2645,15,28,6,15,24,no,no,4
2057,2247,20,12,14,17,20,no,no,4
2058,1157,15,28,6,11,6,no,yes,2
2059,1565,21,20,10,15,8,no,no,1
2060,4340,38,7,60,21,28,yes,no,4
2061,944,21,16,2,13,6,yes,no,2
2062,2531,15,12,10,19,18,no,no,4
2063,2935,22,28,2,19,12,no,no,1
2064,557,15,8,10,11,8,no,yes,1
2065,2445,24,12,6,17,16,no,no,2
2066,1045,24,28,14,12,10,no,yes,1
2067,3950,38,7,28,21,24,no,no,4
2068,3112,33,5,44,23,12,yes,no,2
2069,4025,30,7,32,19,20,no,no,5
2070,4265,38,7,32,23,18,no,no,4
2071,1984,24,12,2,21,10,yes,no,1
2072,3023,35,5,24,19,24,no,no,4
2073,4349,36,1,16,15,14,no,no,2
2074,4122,31,1,60,23,16,no,no,1
2075,2724,15,28,14,21,28,yes,no,4
2076,1922,20,8,10,21,6,no,no,1
2077,548,19,8,10,11,6,yes,no,2
2078,3172,35,5,32,21,18,yes,no,5
2079,3547,34,3,16,21,12,no,no,2
2080,1071,20,16,10,13,4,no,yes,2
2081,1598,16,12,2,17,6,no,no,2
2082,4179,35,3,52,23,16,no,no,1
2083,918,17,24,10,13,8,no,yes,1
2084,1948,23,28,6,17,4,yes,no,2
2085,801,21,8,14,11,4,no,yes,1
2086,4035,38,5,44,21,28,no,no,5
2087,3716,32,5,36,19,14,yes,no,2
2088,677,18,8,6,11,8,no,yes,2
2089,2806,19,16,2,19,18,no,no,4
2090,2781,20,24,2,23,16,no,no,1
2091,2620,18,20,6,19,16,yes,no,2
2092,1427,16,12,14,21,4,no,no,2
2093,3315,37,1,44,21,18,no,no,5
2094,4011,32,5,16,21,26,no,no,4
2095,1725,22,12,6,15,6,no,no,1
2096,694,18,16,10,13,4,no,yes,2
2097,2276,23,16,6,17,12,yes,no,1
2098,2006,18,16,2,15,26,no,no,4
2099,4313,38,3,24,21,28,no,no,4
2100,3219,32,3,16,23,20,no,no,5
2101,1414,20,16,10,15,4,no,no,1
2102,855,21,20,6,13,8,no,yes,2
2103,2897,20,16,6,21,16,no,no,1
2104,1672,18,8,2,19,6,yes,no,2
2105,3615,37,5,44,17,26,no,no,5
2106,1430,18,12,2,17,4,no,no,1
2107,1810,24,20,14,17,8,no,no,1
2108,3345,31,7,28,19,12,no,no,1
2109,731,18,24,2,12,8,no,yes,1
2110,1113,22,16,14,12,6,no,yes,1
2111,2526,17,20,10,15,22,no,no,5
2112,3019,31,1,32,23,12,no,no,1
2113,2670,15,28,10,15,12,no,no,2
2114,2729,17,12,14,15,24,no,no,5
2115,1528,20,28,10,23,4,yes,no,1
2116,2529,20,24,2,15,12,no,no,1
2117,2121,22,20,14,19,26,no,no,5
2118,2546,16,28,14,23,28,no,no,5
2119,3316,35,3,24,17,30,yes,no,4
2120,3669,32,7,44,19,20,no,no,4
2121,2109,20,24,10,15,26,no,no,5
2122,2792,18,12,10,23,22,yes,no,5
2123,1048,22,20,2,13,8,yes,no,2
2124,3666,31,5,44,21,12,no,no,1
2125,969,24,24,14,13,6,no,yes,2
2126,2259,19,8,2,17,26,no,no,4
2127,1871,17,20,2,23,6,no,no,1
2128,1956,23,16,14,21,6,yes,no,1
2129,4089,36,1,56,21,30,no,no,5
2130,3315,37,7,24,15,12,no,no,2
2131,522,24,24,6,12,10,no,yes,2
2132,1338,19,8,10,19,8,no,no,2
2133,3414,37,3,48,23,18,no,no,5
2134,971,23,28,6,13,6,no,yes,2
2135,1508,15,24,10,23,10,yes,no,1
2136,2432,23,16,2,15,24,yes,no,5
2137,828,20,16,6,11,10,yes,no,1
2138,3992,30,5,20,17,30,yes,no,4
2139,3994,37,7,28,19,28,no,no,4
2140,706,17,24,6,11,4,no,yes,1
2141,1993,15,28,14,15,8,no,no,1
2142,3748,34,1,52,15,16,yes,no,2
2143,4319,38,5,16,23,18,no,no,5
2144,1763,17,12,14,23,4,no,no,1
2145,3163,38,7,16,19,24,no,no,4
2146,1975,18,20,6,15,8,no,no,2
2147,961,20,28,6,13,10,no,yes,1
2148,595,22,12,14,12,4,no,yes,2
2149,2369,22,24,6,15,20,no,no,4
2150,2813,15,28,6,23,16,no,no,1
2151,4112,36,7,44,21,14,yes,no,1
2152,2059,17,28,14,15,28,no,no,4
2153,3816,36,1,40,17,28,yes,no,5
2154,1656,23,20,14,21,10,yes,no,1
2155,2585,22,16,10,19,16,no,no,2
2156,2698,23,24,6,17,14,no,no,2
2157,2273,18,16,6,17,14,no,no,1
2158,3771,30,3,36,21,20,no,no,5
2159,3614,34,5,48,23,28,no,no,4
2160,2842,17,8,10,17,14,no,no,2
2161,2792,21,8,14,21,14,yes,no,1
2162,1384,16,16,10,17,6,yes,no,2
2163,3965,38,7,32,23,18,no,no,4
2164,902,19,28,2,11,6,no,yes,2
2165,1045,15,28,6,12,10,no,yes,1
2166,1022,18,20,10,12,6,no,yes,1
2167,1763,23,12,10,23,10,no,no,2
2168,3668,31,7,32,15,14,yes,no,1
2169,1381,22,8,2,19,10,no,no,1
2170,829,20,8,10,13,6,no,yes,2
2171,643,17,16,10,12,10,no,yes,2
2172,2324,16,28,6,17,12,yes,no,1
2173,2150,20,8,14,21,28,no,no,5
2174,3742,36,1,44,23,20,no,no,4
2175,2979,15,28,14,21,14,no,no,2
2176,2395,18,8,6,23,18,no,no,4
2177,2582,21,28,10,23,28,no,no,5
2178,2505,18,8,14,19,14,no,no,2
2179,2095,20,24,2,17,24,no,no,4
2180,3607,31,1,36,17,14,no,no,1
2181,2035,24,20,10,23,22,no,no,4
2182,1178,18,20,10,11,8,no,yes,2
2183,820,16,12,2,11,4,yes,no,1
2184,3521,33,1,32,17,22,no,no,5
2185,1113,23,12,6,12,4,no,yes,2
2186,3371,30,1,48,19,30,no,no,5
2187,1356,18,16,2,17,6,yes,no,2
2188,2346,24,24,10,23,30,no,no,5
2189,3877,37,1,36,23,24,no,no,4
2190,1010,22,16,2,12,4,no,yes,2
2191,1634,21,28,6,21,4,no,no,1
2192,551,23,8,10,11,8,no,yes,2
2193,2675,15,8,14,15,30,no,no,5
2194,3921,30,7,20,15,22,no,no,5
2195,2432,23,20,2,17,12,yes,no,2
2196,1783,17,12,6,17,4,no,no,1
2197,1759,19,16,6,21,6,no,no,1
2198,3514,31,7,40,21,20,no,no,5
2199,2242,19,8,6,17,16,no,no,2
2200,3207,35,7,44,21,14,no,no,1
2201,3310,33,5,32,21,18,no,no,5
2202,2566,19,16,14,23,20,no,no,4
2203,1152,17,8,2,11,4,yes,no,2
2204,2742,16,28,14,23,22,no,no,4
2205,4093,38,1,48,23,18,no,no,5
2206,4282,35,7,60,15,16,no,no,1
2207,4322,32,3,52,21,18,no,no,4
2208,4328,38,3,28,15,26,yes,no,4
2209,3808,35,3,44,23,22,yes,no,5
2210,1982,22,20,6,17,4,no,no,1
2211,1935,21,24,14,17,6,no,no,1
2212,3735,37,5,20,21,30,no,no,5
2213,615,24,8,6,12,8,no,yes,1
2214,3995,36,5,48,17,12,no,no,2
2215,3451,31,3,40,15,12,no,no,2
2216,862,19,20,2,11,10,no,yes,1
2217,2740,24,8,2,21,28,yes,no,5
2218,3205,31,3,52,21,22,no,no,4
2219,2959,22,24,14,23,28,no,no,4
2220,3771,36,1,36,17,24,no,no,4
2221,1118,24,24,2,13,6,no,yes,2
2222,1042,19,24,6,12,4,no,yes,2
2223,1786,22,8,14,15,4,no,no,2
2224,722,24,8,10,12,6,no,yes,2
2225,4217,39,7,40,15,22,no,no,4
2226,3608,32,1,36,19,22,yes,no,4
2227,1955,15,20,6,19,4,no,no,1
2228,3530,38,1,44,15,26,no,no,5
2229,2686,16,24,6,19,12,no,no,2
2230,3840,36,7,24,21,24,yes,no,5
2231,1181,20,24,2,11,10,no,yes,2
2232,2600,16,12,2,15,28,yes,no,5
2233,3871,38,7,36,19,12,no,no,2
2234,2417,22,16,10,19,18,no,no,5
2235,3747,38,1,20,21,18,no,no,5
2236,2759,18,16,14,15,12,no,no,1
2237,1247,24,12,10,19,4,no,no,2
2238,1483,19,12,6,15,6,no,no,1
2239,793,16,24,14,12,8,no,yes,2
2240,3041,33,7,16,15,26,no,no,5
2241,3936,39,5,60,17,30,yes,no,4
2242,3568,37,7,32,21,26,yes,no,4
2243,1427,22,12,14,19,8,no,no,1
2244,2552,24,8,2,21,24,yes,no,4
2245,2134,19,16,2,17,12,no,no,1
2246,2516,24,28,6,15,30,yes,no,5
2247,1356,22,20,14,19,10,yes,no,1
2248,2785,15,12,10,17,28,no,no,5
2249,2819,20,8,10,15,26,no,no,5
2250,1686,18,24,10,19,4,no,no,2
2251,2601,19,20,2,23,18,no,no,5
2252,3837,35,7,48,17,28,no,no,4
2253,1963,24,24,14,21,4,no,no,1
2254,2200,17,16,6,17,30,yes,no,4
2255,1000,15,24,10,11,8,yes,no,1
2256,3632,30,5,32,21,16,yes,no,2
2257,3968,38,3,40,15,28,yes,no,5
2258,1568,16,16,2,19,6,yes,no,1
2259,2926,16,8,10,15,12,no,no,1
2260,1507,20,24,10,15,4,no,no,1
2261,2427,18,8,6,15,22,no,no,5
2262,1304,19,24,6,17,4,yes,no,2
2263,4087,36,3,32,17,28,no,no,5
2264,534,22,12,2,12,8,no,yes,2
2265,1325,24,20,10,23,6,no,no,2
2266,3646,35,7,52,21,14,no,no,2
2267,1478,16,20,6,19,6,no,no,1
2268,2097,19,12,6,23,28,no,no,4
2269,2805,22,20,10,21,24,no,no,4
2270,2542,18,16,6,17,22,no,no,5
2271,511,17,8,2,13,10,no,yes,2
2272,625,19,16,14,11,4,no,yes,2
2273,2994,17,28,10,19,24,no,no,5
2274,2028,23,12,14,17,14,yes,no,2
2275,3451,32,5,52,23,14,no,no,1
2276,1036,22,16,10,11,6,yes,no,1
2277,2410,19,16,14,21,20,no,no,4
2278,2953,16,12,10,23,12,no,no,1
2279,4331,36,1,24,23,14,no,no,1
2280,832,15,8,6,12,10,yes,no,2
2281,3011,30,3,24,19,28,no,no,4
2282,1521,24,8,6,19,8,no,no,2
2283,3834,36,7,28,23,18,no,no,5
2284,2335,16,24,10,21,16,no,no,2
2285,1753,16,16,14,15,6,no,no,1
2286,3019,37,1,40,17,16,no,no,1
2287,3026,35,5,60,23,20,no,no,5
2288,1869,15,8,2,23,6,no,no,2
2289,2888,15,24,14,17,18,yes,no,5
2290,1566,24,28,2,17,10,no,no,1
2291,2033,23,28,10,17,24,no,no,4
2292,1727,17,20,10,17,6,no,no,2
2293,3258,33,7,52,19,24,no,no,5
2294,2306,19,8,2,19,28,no,no,5
2295,1585,22,24,14,23,6,no,no,2
2296,885,16,24,10,12,4,no,yes,1
2297,1359,22,20,10,23,4,no,no,2
2298,1853,15,12,2,21,8,no,no,2
2299,868,17,28,10,11,10,yes,no,2
2300,2882,18,16,6,23,22,no,no,4
2301,2643,24,28,10,17,30,no,no,4
2302,2960,21,16,2,19,24,yes,no,5
2303,2923,23,20,14,21,12,no,no,1
2304,1493,23,28,6,15,6,no,no,1
2305,518,23,12,10,13,6,no,yes,2
2306,1259,17,28,14,23,6,no,no,1
2307,2299,24,12,10,19,22,no,no,5
2308,1560,19,20,10,17,4,yes,no,2
2309,2917,24,20,10,17,14,no,no,2
2310,774,22,8,10,13,6,no,yes,2
2311,2438,24,16,10,15,24,no,no,4
2312,2521,19,8,2,17,28,no,no,5
2313,547,20,16,6,11,10,no,yes,1
2314,2368,21,24,2,23,16,yes,no,1
2315,4012,37,1,36,15,22,yes,no,4
2316,2757,19,8,2,19,12,no,no,2
2317,1979,21,16,2,17,4,no,no,1
2318,3594,32,3,16,21,20,no,no,4
2319,1966,23,12,14,17,8,no,no,2
2320,3494,35,1,48,21,26,no,no,5
2321,1233,21,28,10,21,10,no,no,2
2322,1738,24,20,10,21,4,no,no,1
2323,4146,31,5,56,15,26,no,no,5
2324,2436,24,8,6,23,26,yes,no,4
2325,2255,24,12,14,17,18,no,no,4
2326,631,21,16,2,12,4,no,yes,2
2327,2563,23,8,14,17,20,no,no,5
2328,2896,22,24,6,17,12,yes,no,1
2329,2938,24,16,14,21,24,no,no,4
2330,3321,33,1,44,15,16,no,no,1
2331,938,20,20,2,13,4,no,yes,1
2332,1775,24,8,14,15,8,no,no,1
2333,3520,38,1,24,19,26,yes,no,4
2334,3340,37,3,40,19,18,yes,no,4
2335,3901,36,7,48,23,26,no,no,4
2336,3365,37,1,52,15,20,no,no,4
2337,2929,15,24,2,17,30,no,no,4
2338,3135,30,3,48,21,30,no,no,5
2339,1120,19,28,10,13,10,yes,no,2
2340,4156,33,5,52,19,16,yes,no,1
2341,4315,34,7,44,19,22,no,no,5
2342,2694,20,20,14,21,20,no,no,4
2343,3272,30,3,20,19,14,yes,no,2
2344,1864,22,8,6,21,6,yes,no,2
2345,641,23,16,2,11,10,no,yes,2
2346,2241,21,12,14,17,24,no,no,4
2347,2426,22,16,14,21,12,no,no,2
2348,3313,39,5,16,21,20,no,no,4
2349,1425,23,28,2,17,8,no,no,1
2350,732,15,28,10,12,6,yes,no,1
2351,1737,18,12,10,19,8,no,no,2
2352,3228,32,5,28,21,20,yes,no,4
2353,3115,39,1,32,17,24,no,no,5
2354,668,15,8,2,13,8,yes,no,1
2355,1406,21,16,14,17,8,no,no,2
2356,1549,20,24,2,17,6,no,no,2
2357,2379,22,8,14,17,12,no,no,2
2358,3847,32,3,60,19,30,no,no,4
2359,3801,39,1,52,23,26,no,no,5
2360,1629,17,12,10,19,4,no,no,1
2361,3386,39,5,28,23,24,no,no,5
2362,1696,24,8,2,19,6,yes,no,1
2363,2375,22,16,2,23,26,no,no,4
2364,1666,24,16,14,15,8,no,no,1
2365,755,23,24,10,11,6,no,yes,1
2366,1942,23,16,2,15,8,no,no,1
2367,1428,22,20,6,15,4,yes,no,2
2368,3290,33,1,16,19,18,no,no,4
2369,673,24,24,2,13,6,no,yes,1
2370,991,23,8,2,13,4,no,yes,1
2371,3326,30,7,40,23,12,no,no,2
2372,3793,39,5,48,17,22,no,no,5
2373,3829,36,1,24,21,24,no,no,4
2374,1816,22,24,6,15,8,yes,no,1
2375,3078,30,7,60,17,22,no,no,5
2376,1582,20,24,6,21,4,no,no,1
2377,4032,37,7,48,17,16,yes,no,2
2378,944,17,28,2,11,8,yes,no,1
2379,3947,33,5,60,23,28,no,no,5
2380,2843,24,28,2,17,22,no,no,4
2381,4171,36,5,32,19,28,no,no,4
2382,588,22,12,14,12,8,yes,no,2
2383,3322,30,7,52,15,16,no,no,2
2384,4018,30,5,24,17,16,no,no,2
2385,4089,34,5,16,17,16,no,no,2
2386,4150,35,1,52,19,22,no,no,5
2387,1050,24,16,14,12,4,no,yes,1
2388,987,24,8,6,13,10,no,yes,2
2389,2942,22,28,14,23,28,no,no,5
2390,758,23,16,10,12,4,no,yes,2
2391,1717,20,16,14,19,8,no,no,1
2392,2496,22,8,14,15,14,yes,no,1
2393,776,19,16,14,12,8,yes,no,2
2394,3660,33,5,40,19,26,yes,no,5
2395,1877,23,12,14,21,8,no,no,2
2396,1490,19,8,6,19,6,no,no,1
2397,980,24,28,6,11,6,yes,no,1
2398,2504,24,12,10,17,16,yes,no,2
2399,3142,37,7,40,23,12,no,no,2
2400,2069,21,20,6,17,22,no,no,5
2401,2055,23,8,14,19,22,no,no,4
2402,3695,31,3,60,21,26,no,no,5
2403,1694,23,20,2,15,6,no,no,2
2404,2583,18,16,6,15,20,no,no,4
2405,2553,18,28,2,23,14,no,no,2
2406,2876,21,20,14,17,28,yes,no,5
2407,2092,23,16,6,15,14,yes,no,2
2408,3042,36,1,48,17,22,no,no,4
2409,1261,20,12,14,21,10,no,no,2
2410,1131,18,16,14,13,8,no,yes,2
2411,3869,34,1,48,19,28,no,no,5
2412,2632,22,16,6,23,28,yes,no,5
2413,1031,22,12,6,11,8,no,yes,2
2414,1681,20,28,6,23,10,no,no,2
2415,834,22,8,6,12,6,no,yes,2
2416,1648,23,24,6,21,8,yes,no,2
2417,1360,17,8,6,21,6,yes,no,2
2418,2816,20,28,10,17,20,yes,no,5
2419,3847,34,1,60,15,20,no,no,4
2420,578,24,24,6,13,6,no,yes,1
2421,3844,37,7,60,21,22,yes,no,5
2422,2693,24,20,6,23,30,no,no,5
2423,917,22,8,10,12,10,no,yes,2
2424,4156,35,3,56,23,22,yes,no,5
2425,3789,37,1,32,21,22,no,no,4
2426,2747,23,24,14,19,18,no,no,4
2427,1170,24,16,6,12,6,no,yes,1
2428,1753,22,20,14,19,10,no,no,2
2429,3216,36,5,28,23,16,yes,no,1
2430,1924,18,24,6,19,8,yes,no,1
2431,1437,23,8,2,17,10,no,no,1
2432,3727,36,7,20,17,30,no,no,4
2433,1697,18,24,10,21,8,no,no,2
2434,4017,38,1,60,23,14,no,no,2
2435,1520,22,8,2,17,6,yes,no,2
2436,1534,15,28,6,15,8,no,no,2
2437,3360,31,5,20,19,24,yes,no,5
2438,1476,21,20,10,23,10,yes,no,1
2439,1126,15,8,14,11,6,no,yes,2
2440,1878,16,8,14,21,4,no,no,2
2441,1361,20,12,14,17,10,no,no,2
2442,891,15,12,6,12,8,no,yes,2
2443,1528,16,24,2,15,8,yes,no,1
2444,2215,21,24,10,17,28,no,no,5
2445,3789,35,3,20,19,16,no,no,2
2446,2558,16,28,10,21,28,no,no,5
2447,4065,35,7,16,15,18,no,no,4
2448,2880,22,24,6,21,12,yes,no,1
2449,2679,21,12,2,15,16,no,no,1
2450,3128,30,7,16,19,28,yes,no,5
2451,3478,33,1,52,15,12,no,no,1
2452,2815,20,12,14,21,28,no,no,5
2453,4317,36,7,52,23,22,no,no,5
2454,1584,17,16,2,19,4,yes,no,1
2455,3417,32,3,60,23,28,no,no,5
2456,1447,24,24,6,23,4,no,no,2
2457,3370,35,5,48,23,14,no,no,2
2458,2337,19,28,2,21,30,no,no,4
2459,893,24,12,2,11,10,no,yes,2
2460,1507,15,20,6,21,4,no,no,1
2461,2872,15,20,6,23,30,yes,no,5
2462,1334,20,16,6,19,8,no,no,1
2463,3722,34,5,20,19,26,no,no,4
2464,3201,31,1,28,23,24,no,no,4
2465,1899,24,24,2,21,8,no,no,2
2466,3033,33,5,28,17,24,no,no,5
2467,859,22,16,10,11,4,no,yes,2
2468,2228,23,16,2,17,14,yes,no,2
2469,1607,18,20,2,21,6,no,no,1
2470,3148,36,7,16,23,20,yes,no,4
2471,2715,16,28,10,17,30,no,no,5
2472,2656,20,8,6,15,20,yes,no,5
2473,1481,22,16,6,19,8,no,no,2
2474,615,17,28,2,13,10,no,yes,2
2475,4118,37,5,28,17,12,no,no,1
2476,4126,33,3,32,21,30,no,no,4
2477,3127,39,5,44,19,12,no,no,2
2478,1699,22,16,2,15,8,no,no,1
2479,2317,15,8,6,17,14,no,no,2
2480,1902,19,8,10,15,8,no,no,2
2481,3344,31,7,28,23,20,yes,no,4
2482,1186,16,24,14,13,8,no,yes,2
2483,3286,30,5,16,19,12,no,no,1
2484,4339,38,5,32,17,12,no,no,2
2485,3239,32,3,56,19,30,no,no,5
2486,1637,22,16,14,23,8,no,no,1
2487,3578,35,5,40,23,12,no,no,1
2488,1979,17,24,10,21,4,no,no,2
2489,1282,19,20,10,19,10,no,no,1
2490,1410,19,8,6,21,4,no,no,2
2491,2891,18,8,14,23,30,no,no,4
2492,1553,17,8,10,17,6,no,no,1
2493,696,16,8,14,12,10,yes,no,2
2494,1866,17,28,2,15,10,no,no,2
2495,1295,16,28,6,21,8,no,no,1
2496,2147,16,16,10,23,28,no,no,5
2497,1332,21,12,2,21,6,yes,no,2
2498,2928,23,28,6,19,16,yes,no,1
2499,3344,35,3,20,23,14,yes,no,1
2500,3799,31,5,48,15,20,no,no,5
2501,4078,34,5,32,17,30,no,no,4
2502,3893,35,3,48,15,20,no,no,4
2503,1871,22,16,14,23,4,no,no,1
2504,2419,22,16,14,17,28,no,no,4
2505,2181,23,12,14,17,28,no,no,5
2506,3655,34,5,20,23,30,no,no,4
2507,2908,18,12,6,19,16,yes,no,1
2508,3097,35,5,36,23,24,no,no,5
2509,1404,21,16,6,23,10,yes,no,1
2510,3674,37,5,60,23,28,no,no,5
2511,2708,23,20,10,17,30,yes,no,4
2512,3448,34,1,40,23,16,yes,no,1
2513,3104,39,5,36,15,20,yes,no,5
2514,639,20,12,14,13,10,no,yes,1
2515,3786,34,1,32,19,28,no,no,4
2516,1354,15,20,14,15,8,no,no,1
2517,4231,30,3,36,19,12,no,no,1
2518,1524,15,24,2,15,8,yes,no,1
2519,1387,24,24,10,15,4,no,no,2
2520,4019,38,1,36,21,16,no,no,2
2521,3374,36,1,48,19,20,no,no,5
2522,2573,22,12,10,21,30,no,no,5
2523,2161,15,24,2,21,12,no,no,2
2524,3736,37,5,24,23,30,yes,no,4
2525,4320,34,1,16,17,26,yes,no,5
2526,2323,17,16,10,15,24,no,no,4
2527,3091,31,7,48,21,14,no,no,1
2528,3460,35,5,44,21,14,yes,no,2
2529,3491,36,7,56,17,26,no,no,5
2530,3658,38,3,32,23,30,no,no,4
2531,2135,22,16,10,17,14,no,no,2
2532,2450,24,24,10,21,18,no,no,5
2533,3103,33,3,16,19,14,no,no,2
2534,2432,24,20,2,17,24,yes,no,5
2535,4061,39,7,52,15,20,no,no,4
2536,4007,37,3,48,15,22,no,no,5
2537,849,22,8,6,11,10,no,yes,2
2538,3419,39,7,44,21,14,no,no,2
2539,3446,39,5,40,19,26,no,no,4
2540,1017,15,24,2,11,4,no,yes,2
2541,3502,37,7,48,23,22,no,no,5
2542,1948,24,8,2,17,6,yes,no,1
2543,3574,33,5,60,17,20,no,no,4
2544,3093,38,5,16,21,28,no,no,5
2545,3846,31,3,28,23,16,no,no,1
2546,2154,24,8,10,19,12,no,no,1
2547,963,19,28,14,12,4,no,yes,1
2548,1548,17,28,14,15,8,yes,no,2
2549,2805,15,16,2,17,20,no,no,5
2550,1674,17,8,2,21,10,no,no,2
2551,3882,38,5,48,19,22,no,no,4
