id,price,speed,hd,ram,screen,cores,cd,laptop,trend
1926,2628,22,20,6,17,12,yes,no,1
1927,2701,15,16,6,15,22,no,no,4
1928,2200,15,24,6,23,18,yes,no,4
1929,4026,30,3,44,19,28,no,no,4
1930,1719,23,12,14,21,4,no,no,2
1931,1509,18,24,14,19,6,no,no,1
1932,1536,17,20,6,15,4,yes,no,1
1933,2033,15,24,6,23,12,no,no,1
1934,3950,34,3,36,21,24,no,no,5
1935,819,19,16,6,12,6,no,yes,2
1936,4100,30,1,32,15,22,yes,no,5
1937,4169,31,3,56,19,26,no,no,4
1938,1817,22,12,10,17,8,no,no,1
1939,1026,20,24,14,11,4,no,yes,2
1940,3587,32,1,36,17,18,no,no,5
1941,2940,23,16,6,23,16,yes,no,2
1942,2127,19,8,14,23,18,no,no,5
1943,3984,34,5,52,15,26,yes,no,5
1944,3957,33,7,28,19,16,no,no,1
1945,3866,31,5,60,17,24,no,no,5
1946,2916,24,16,2,17,24,yes,no,5
1947,3837,38,1,44,23,26,no,no,5
1948,3681,31,7,16,19,30,no,no,5
1949,2014,23,12,10,15,28,no,no,5
1950,1331,16,16,2,23,8,no,no,1
1951,3563,32,3,20,23,14,no,no,2
1952,4301,31,1,44,21,24,no,no,5
1953,1274,21,12,6,15,8,no,no,2
1954,698,24,20,2,12,8,no,yes,2
1955,3280,32,1,32,17,14,yes,no,1
1956,3174,38,7,36,17,22,no,no,4
1957,539,23,28,10,12,4,no,yes,1
1958,1373,19,16,2,23,10,no,no,2
1959,2952,23,24,2,15,18,yes,no,4
1960,3024,31,7,48,23,22,yes,no,5
1961,660,21,8,2,12,4,yes,no,2
1962,1213,15,12,2,17,4,no,no,2
1963,1459,19,16,10,23,6,no,no,2
1964,4200,30,3,20,15,22,yes,no,5
1965,1781,20,20,10,17,6,no,no,1
1966,1009,17,8,6,11,10,no,yes,1
1967,4307,39,3,24,21,18,no,no,5
1968,2237,17,28,10,19,16,no,no,2
1969,650,17,12,2,13,6,no,yes,1
1970,3619,34,5,16,21,30,no,no,4
1971,1836,15,20,6,21,10,yes,no,1
1972,519,17,12,6,13,10,no,yes,1
1973,2429,23,16,10,23,24,no,no,5
1974,737,15,8,6,11,8,no,yes,2
1975,904,24,20,10,13,8,yes,no,2
1976,2057,23,28,14,19,30,no,no,4
1977,2291,17,16,2,15,26,no,no,4
1978,1231,17,20,14,23,8,no,no,1
1979,3462,39,7,36,15,24,no,no,5
1980,3892,35,7,44,21,28,yes,no,4
1981,1776,23,28,10,15,6,yes,no,2
1982,3799,38,1,28,17,24,no,no,4
1983,1797,18,20,2,17,8,no,no,2
1984,1603,20,24,6,19,4,no,no,2
1985,1846,18,16,14,19,8,no,no,2
1986,1994,16,28,2,15,10,no,no,2
1987,1877,23,20,2,15,4,no,no,2
1988,1436,24,24,14,15,8,yes,no,2
1989,1935,17,12,6,17,8,no,no,1
1990,2131,24,12,2,19,28,no,no,4
1991,1480,21,16,6,17,10,yes,no,1
1992,4229,37,1,20,17,20,no,no,4
1993,1065,15,8,10,13,8,no,yes,2
1994,779,18,16,14,13,4,no,yes,2
1995,3605,39,7,32,19,18,no,no,4
1996,3664,33,1,24,15,28,yes,no,5
1997,1516,23,20,10,17,10,yes,no,1
1998,3465,35,1,40,21,16,no,no,2
1999,2177,22,12,10,23,28,no,no,4
2000,4137,37,5,56,15,30,no,no,5
2001,1331,15,12,10,23,8,no,no,1
2002,614,17,16,10,13,6,no,yes,1
2003,1087,15,16,10,13,8,no,yes,1
2004,3251,34,3,40,21,18,no,no,5
2005,3640,31,3,40,15,20,yes,no,4
2006,1396,17,20,10,21,4,yes,no,1
2007,2012,20,24,2,15,16,yes,no,2
2008,3960,30,3,20,17,20,yes,no,4
2009,520,16,28,10,13,8,yes,no,2
2010,3920,37,7,52,23,16,yes,no,2
2011,2388,22,28,14,15,16,yes,no,1
2012,3128,32,3,40,21,12,yes,no,2
2013,2747,17,20,2,23,28,no,no,4
2014,3812,35,5,16,19,28,yes,no,4
2015,1417,21,28,6,21,4,no,no,1
2016,3596,38,7,32,19,12,yes,no,1
2017,3513,30,5,40,19,24,no,no,4
2018,2651,24,28,14,17,14,no,no,2
2019,3203,37,1,44,15,16,no,no,1
2020,3478,33,3,60,19,20,no,no,4
2021,3542,32,5,36,23,12,no,no,2
2022,1807,20,12,14,21,6,no,no,1
2023,2589,23,20,2,21,14,no,no,1
2024,1508,20,20,14,19,6,yes,no,1
2025,3775,35,1,24,19,22,no,no,4
2026,686,15,28,10,12,6,no,yes,1
2027,2542,17,12,6,17,20,no,no,4
2028,2738,22,20,6,19,14,no,no,1
2029,3872,35,5,24,17,26,yes,no,4
2030,793,17,28,2,12,10,no,yes,2
2031,3611,38,3,36,15,12,no,no,1
2032,3054,30,7,40,17,20,no,no,5
2033,2023,15,8,2,15,30,no,no,4
2034,944,24,12,14,13,8,yes,no,1
2035,1339,22,16,6,19,4,no,no,1
2036,1296,23,8,2,15,8,yes,no,2
2037,1881,17,24,14,19,4,no,no,2
2038,3801,37,1,28,19,26,no,no,4
2039,3678,30,5,48,21,30,no,no,5
2040,4110,32,1,56,21,12,no,no,2
2041,4115,30,7,48,15,16,no,no,2
2042,2893,24,12,6,23,12,no,no,2
2043,2773,18,28,6,15,30,no,no,5
2044,3867,32,7,36,21,28,no,no,4
2045,2731,23,8,14,17,24,no,no,4
2046,3200,30,5,48,23,16,yes,no,1
2047,1975,20,24,10,23,4,no,no,1
2048,1496,20,16,2,21,10,yes,no,2
2049,631,23,28,6,12,6,no,yes,1
2050,3663,32,5,36,17,22,no,no,5
2051,3492,30,3,52,17,26,yes,no,4
2052,2148,24,16,10,15,18,yes,no,5
2053,4110,30,3,60,19,14,no,no,1
2054,2483,20,12,10,19,26,no,no,5
2055,1690,22,8,2,23,6,no,no,1
2056,1377,19,24,2,21,6,no,no,1
2057,1069,22,8,14,11,6,no,yes,2
2058,1752,15,28,2,23,10,yes,no,2
2059,3268,37,1,16,17,28,yes,no,5
2060,1827,19,16,6,15,6,no,no,1
2061,3131,35,1,32,23,18,no,no,5
2062,2702,22,12,2,23,28,no,no,5
2063,4239,34,3,56,23,22,no,no,4
2064,2189,15,16,14,19,24,no,no,4
2065,1738,23,8,6,15,8,no,no,2
2066,3909,39,3,56,19,18,no,no,4
2067,1953,20,24,2,15,8,no,no,1
2068,3537,38,7,60,23,24,no,no,5
2069,3266,33,1,36,21,28,no,no,4
2070,1335,18,24,10,15,8,no,no,1
2071,4235,37,5,20,17,24,no,no,5
2072,2579,24,12,2,23,20,no,no,5
2073,1279,24,20,2,15,6,no,no,2
2074,3416,36,5,16,15,12,yes,no,1
2075,2489,20,8,2,23,18,no,no,5
2076,2037,24,12,2,23,26,no,no,5
2077,873,23,24,10,13,6,no,yes,1
2078,934,17,8,6,13,10,no,yes,2
2079,3393,32,3,40,17,24,no,no,5
2080,4093,37,5,52,19,14,no,no,2
2081,1713,19,16,10,21,6,no,no,2
2082,2545,21,8,6,15,18,no,no,5
2083,4046,36,1,36,23,16,no,no,2
2084,1149,22,12,14,11,6,no,yes,2
2085,3126,39,7,48,23,20,no,no,4
2086,1012,24,24,6,11,6,yes,no,1
2087,1972,19,20,10,19,6,yes,no,1
2088,1547,23,12,10,15,10,no,no,2
2089,1818,22,12,6,19,4,no,no,2
2090,840,24,24,6,12,8,yes,no,2
2091,3222,34,5,52,17,18,no,no,5
2092,2940,23,12,2,17,16,yes,no,1
2093,539,22,20,2,12,10,no,yes,2
2094,972,20,24,2,13,6,yes,no,1
2095,3143,36,3,60,17,16,no,no,1
2096,2509,23,20,10,21,22,no,no,5
2097,3614,36,1,16,17,26,no,no,4
2098,2008,20,16,6,19,18,yes,no,4
2099,3158,30,1,28,15,24,no,no,4
2100,3479,38,3,20,15,12,no,no,1
2101,1839,20,28,14,17,8,no,no,2
2102,3139,31,1,32,21,14,no,no,2
2103,967,17,12,10,12,4,no,yes,2
2104,2579,16,8,6,19,30,no,no,5
2105,3176,37,3,20,15,22,yes,no,4
2106,715,21,20,14,11,10,no,yes,1
2107,3130,30,7,36,23,30,no,no,5
2108,3211,37,1,16,23,28,no,no,4
2109,1000,18,12,6,11,6,yes,no,2
2110,2303,19,8,2,23,20,no,no,5
2111,826,19,24,2,13,6,no,yes,1
2112,1062,24,20,14,13,4,no,yes,1
2113,2173,17,28,10,23,22,no,no,5
2114,3610,30,7,24,23,18,no,no,4
2115,884,19,28,14,11,10,yes,no,2
2116,3663,30,5,24,17,20,no,no,4
2117,3350,39,1,32,15,22,no,no,4
2118,725,19,28,2,11,8,no,yes,2
2119,3459,36,5,52,15,20,no,no,5
2120,1231,20,12,2,19,8,no,no,2
2121,4288,35,3,60,23,14,yes,no,1
2122,2974,15,20,6,15,18,no,no,5
2123,1444,16,16,6,23,4,yes,no,1
2124,857,24,16,14,12,8,no,yes,1
2125,945,17,28,10,12,4,no,yes,2
2126,4248,35,1,20,15,18,yes,no,4
2127,2827,18,24,14,15,20,no,no,4
2128,2704,18,16,10,23,16,yes,no,1
2129,3536,32,3,56,19,14,yes,no,2
2130,3501,33,3,40,17,30,no,no,5
2131,2858,22,8,14,17,22,no,no,4
2132,3310,34,7,52,23,28,no,no,5
2133,4314,36,5,36,23,22,no,no,4
2134,2714,18,24,2,19,24,no,no,5
2135,1767,24,12,6,23,8,no,no,2
2136,2285,21,20,10,17,28,no,no,5
2137,2024,24,28,6,21,22,yes,no,5
2138,3073,38,1,44,23,14,no,no,1
2139,2779,16,20,14,15,30,no,no,5
2140,3416,30,5,56,17,16,yes,no,1
2141,4168,39,7,20,15,28,yes,no,5
2142,850,18,12,2,13,8,no,yes,1
2143,3678,30,1,20,19,16,no,no,2
2144,3613,32,1,48,15,28,no,no,5
2145,1831,20,28,2,23,8,no,no,2
2146,2277,20,12,14,19,16,no,no,1
2147,1031,24,24,14,11,4,no,yes,1
2148,2679,15,8,2,19,22,no,no,5
2149,1115,23,12,2,12,8,no,yes,1
2150,959,16,8,6,13,6,no,yes,2
2151,2691,18,28,10,23,22,no,no,5
2152,2095,17,20,2,21,28,no,no,5
2153,2139,16,24,10,17,16,no,no,2
2154,583,24,16,2,12,10,no,yes,1
2155,1673,21,20,6,17,4,no,no,1
2156,2526,18,28,6,17,30,no,no,4
2157,1998,19,12,6,15,4,no,no,2
2158,3288,32,3,48,17,26,yes,no,5
2159,1026,22,12,14,11,4,no,yes,1
2160,1513,24,20,14,19,6,no,no,1
2161,1750,18,12,2,15,10,no,no,2
2162,3789,36,3,44,15,18,no,no,4
2163,1691,20,16,6,17,8,no,no,2
2164,4231,30,1,32,19,18,no,no,5
2165,2007,23,20,6,17,16,no,no,2
2166,1980,19,20,2,17,4,yes,no,2
2167,3514,38,5,32,19,18,no,no,4
2168,858,23,8,2,11,8,no,yes,1
2169,2581,16,12,10,15,12,no,no,1
2170,4168,37,3,60,21,16,yes,no,1
2171,846,23,24,10,13,4,no,yes,1
2172,2160,18,12,10,17,12,yes,no,2
2173,1034,24,28,2,13,8,no,yes,2
2174,3528,39,7,48,17,22,yes,no,5
2175,3571,33,7,48,23,28,no,no,5
2176,4275,32,1,52,23,30,no,no,5
2177,1767,15,12,10,19,8,no,no,2
2178,3331,35,7,44,23,28,no,no,5
2179,4268,31,5,60,19,28,yes,no,4
2180,3161,32,7,36,21,26,no,no,5
2181,3084,38,1,56,23,12,yes,no,2
2182,709,23,24,6,11,6,no,yes,1
2183,2580,16,8,2,17,16,yes,no,1
2184,1129,22,20,6,12,10,no,yes,2
2185,3782,36,5,24,23,20,no,no,4
2186,2132,24,28,6,17,12,yes,no,2
2187,2721,23,16,10,19,16,no,no,1
2188,2933,17,20,6,17,26,no,no,4
2189,1738,17,20,14,19,4,no,no,2
2190,3251,36,7,48,17,22,no,no,4
2191,3849,34,7,40,19,20,no,no,4
2192,2447,15,24,14,23,18,no,no,4
2193,1877,24,20,14,19,10,no,no,2
2194,2608,18,28,2,19,20,yes,no,4
2195,3784,33,7,28,15,30,yes,no,4
2196,3430,31,5,48,15,24,no,no,4
2197,3430,36,5,32,15,24,no,no,4
2198,1554,17,20,6,17,4,no,no,2
2199,896,24,16,2,12,4,yes,no,2
2200,695,17,16,10,12,8,no,yes,1
2201,3906,30,3,16,23,28,no,no,5
2202,1229,17,12,6,17,10,no,no,2
2203,2514,18,28,10,17,30,no,no,4
2204,1626,24,28,2,23,10,no,no,2
2205,3953,32,7,40,19,20,no,no,4
2206,1573,23,12,6,19,6,no,no,1
2207,1840,18,20,14,15,8,yes,no,2
2208,2192,20,24,10,17,28,yes,no,4
2209,4039,36,7,36,17,20,no,no,4
2210,2071,15,12,2,17,16,no,no,1
2211,1489,19,28,6,15,10,no,no,2
2212,3083,36,5,52,21,24,no,no,5
2213,4131,35,5,16,23,12,no,no,1
2214,1388,17,28,2,17,4,yes,no,1
2215,542,17,20,10,13,8,no,yes,1
2216,3775,35,7,20,17,26,no,no,5
2217,3325,35,1,16,19,22,no,no,4
2218,2231,17,20,2,23,30,no,no,5
2219,532,16,12,10,11,4,yes,no,2
2220,2525,24,8,10,19,26,no,no,4
2221,4301,30,1,20,17,20,no,no,4
2222,3001,33,7,32,21,18,no,no,4
2223,1082,20,8,6,13,10,no,yes,2
2224,503,18,24,10,11,10,no,yes,1
2225,1106,17,8,10,11,6,no,yes,1
2226,4279,30,3,48,15,14,no,no,2
2227,2070,23,12,2,15,16,no,no,2
2228,3961,32,3,36,23,30,no,no,5
2229,3780,34,1,56,19,16,yes,no,2
2230,1384,24,8,10,23,6,yes,no,1
2231,2455,21,8,10,15,30,no,no,4
2232,4198,36,1,20,23,12,no,no,1
2233,2684,18,16,6,15,20,yes,no,5
2234,1261,19,28,14,17,6,no,no,1
2235,1286,23,12,10,23,8,no,no,2
2236,1189,24,12,14,11,10,no,yes,1
2237,1336,17,8,2,23,10,yes,no,1
2238,2783,15,28,6,17,14,no,no,1
2239,765,20,16,6,11,6,no,yes,2
2240,898,18,28,10,11,6,no,yes,1
2241,850,17,12,10,11,4,no,yes,1
2242,1777,24,16,14,19,8,no,no,1
2243,1596,24,16,6,21,8,yes,no,2
2244,4093,33,7,44,23,30,no,no,5
2245,4315,33,1,48,15,30,no,no,5
2246,820,20,8,2,12,8,yes,no,2
2247,3571,39,1,32,15,20,no,no,5
2248,1565,18,20,2,21,10,no,no,1
2249,3332,31,5,40,19,24,yes,no,4
2250,4103,32,7,32,21,14,no,no,2
2251,4075,37,5,16,23,20,no,no,5
2252,3235,31,1,44,21,20,no,no,4
2253,1694,24,8,6,21,6,no,no,1
2254,2905,21,12,6,19,20,no,no,4
2255,4301,33,1,32,17,18,no,no,4
2256,2909,24,28,14,17,30,no,no,5
2257,2939,18,16,6,19,24,no,no,4
2258,3350,39,1,36,17,22,no,no,4
2259,2418,21,20,10,23,26,no,no,5
2260,1680,22,16,14,23,8,yes,no,2
2261,4023,33,1,24,23,18,no,no,4
2262,1985,18,24,6,17,6,no,no,1
2263,3066,39,5,44,19,16,no,no,2
2264,1459,20,28,2,17,10,no,no,2
2265,1366,20,12,6,23,10,no,no,1
2266,548,19,12,2,13,6,yes,no,1
2267,1709,19,28,6,19,4,no,no,2
2268,3855,31,1,28,23,24,no,no,5
2269,4028,31,7,52,21,20,yes,no,5
2270,1889,23,20,6,23,8,no,no,2
2271,1195,15,20,14,13,6,no,yes,1
2272,578,24,16,6,12,4,no,yes,1
2273,1850,21,8,2,15,8,no,no,2
2274,3945,34,5,52,21,18,no,no,5
2275,1190,16,8,2,13,6,no,yes,2
2276,2476,15,16,14,15,14,yes,no,2
2277,4143,36,7,28,15,28,no,no,4
2278,1531,16,12,14,19,4,no,no,1
2279,913,20,24,6,12,4,no,yes,2
2280,2347,16,8,10,19,14,no,no,1
2281,3254,38,3,52,23,18,no,no,4
2282,3758,37,5,16,21,28,no,no,5
2283,517,24,24,14,11,4,no,yes,1
2284,2368,15,8,2,21,26,yes,no,5
2285,2489,24,28,10,15,18,no,no,5
2286,3593,33,5,28,17,18,no,no,4
2287,3770,32,5,36,15,20,no,no,4
2288,4058,30,3,60,17,28,no,no,5
2289,2236,17,8,6,17,28,yes,no,4
2290,997,21,12,2,11,10,no,yes,1
2291,2996,22,24,6,17,18,yes,no,5
2292,1496,24,28,10,21,8,yes,no,1
2293,4042,34,3,48,15,20,no,no,5
2294,951,22,24,10,11,10,no,yes,1
2295,932,23,24,14,11,10,yes,no,2
2296,2336,18,28,6,23,20,yes,no,4
2297,4099,31,3,28,21,20,no,no,5
2298,3045,32,1,24,17,28,no,no,5
2299,2181,21,8,10,15,30,no,no,4
2300,2400,18,8,14,17,22,yes,no,4
2301,3840,39,7,44,15,18,yes,no,5
2302,2647,16,16,6,15,14,no,no,2
2303,4060,31,5,16,21,20,yes,no,4
2304,4193,36,7,48,23,26,no,no,5
2305,1063,24,16,6,13,8,no,yes,2
2306,2768,23,16,10,21,22,yes,no,4
2307,3676,38,5,48,15,12,yes,no,1
2308,626,19,20,2,13,8,no,yes,2
2309,3180,31,3,56,19,20,yes,no,5
2310,1319,21,20,6,21,10,no,no,2
2311,2785,19,12,10,17,14,no,no,2
2312,2399,17,24,10,19,18,no,no,5
2313,4266,32,3,20,15,22,no,no,4
2314,630,18,24,10,11,6,no,yes,1
2315,2388,17,24,6,15,16,yes,no,1
2316,1489,19,12,10,21,6,no,no,2
2317,1504,15,8,14,17,4,yes,no,2
2318,3943,37,1,48,21,12,no,no,2
2319,3947,39,5,28,23,24,no,no,4
2320,1687,24,16,14,21,8,no,no,1
2321,1428,23,8,14,21,10,yes,no,2
2322,2469,16,20,10,17,24,no,no,5
2323,3735,38,5,32,19,14,no,no,2
2324,3157,33,5,48,15,12,no,no,1
2325,1230,23,16,2,17,8,no,no,1
2326,2040,19,8,14,23,26,yes,no,4
2327,3935,39,7,36,23,28,no,no,5
2328,2621,22,8,10,17,12,no,no,2
2329,1511,20,12,14,19,4,no,no,2
2330,4063,39,5,36,21,14,no,no,1
2331,1273,15,16,6,19,8,no,no,2
2332,981,23,20,14,13,6,no,yes,1
2333,2344,21,20,10,17,28,yes,no,4
2334,1858,15,8,10,21,4,no,no,2
2335,1249,21,12,6,23,10,no,no,2
2336,3785,35,7,36,21,30,no,no,5
2337,1746,21,20,14,15,10,no,no,2
2338,3037,35,3,36,19,30,no,no,5
2339,3872,39,5,56,19,24,yes,no,5
2340,3994,39,7,16,21,14,no,no,2
2341,2656,19,12,2,19,22,yes,no,4
2342,1745,20,16,14,21,4,no,no,1
2343,4138,35,3,20,17,24,no,no,5
2344,4221,31,7,24,15,16,no,no,1
2345,3213,33,5,40,19,12,no,no,1
2346,3923,35,7,56,21,18,no,no,5
2347,3271,33,1,16,17,20,no,no,4
2348,1727,22,28,14,21,6,no,no,1
2349,3457,32,7,24,23,26,no,no,5
2350,1350,16,12,2,17,4,no,no,1
2351,521,24,28,2,11,6,no,yes,2
2352,1961,24,8,14,21,10,no,no,1
2353,2980,15,20,10,23,20,yes,no,5
2354,3874,36,7,32,21,24,no,no,4
2355,2895,18,20,10,19,22,no,no,4
2356,1357,16,16,14,19,8,no,no,2
2357,4265,31,1,44,21,16,no,no,2
2358,763,16,12,2,13,10,no,yes,1
2359,1385,22,24,14,17,4,no,no,1
2360,4188,39,1,32,15,18,yes,no,4
2361,1280,23,20,6,23,8,yes,no,2
2362,2669,24,20,2,23,30,no,no,5
2363,3258,30,1,44,17,12,no,no,2
2364,3226,34,5,28,21,20,no,no,4
2365,1251,19,16,2,23,4,no,no,1
2366,2794,17,28,14,23,22,no,no,5
2367,1942,15,8,6,21,6,no,no,1
2368,1280,21,8,14,17,10,yes,no,1
2369,2400,18,8,14,15,28,yes,no,5
2370,3080,31,5,48,17,24,yes,no,5
2371,2045,24,28,14,15,30,no,no,4
2372,978,20,12,6,13,10,no,yes,1
2373,3369,31,3,20,17,28,no,no,5
2374,1848,24,12,14,17,4,yes,no,1
2375,1450,19,28,10,21,10,no,no,2
2376,2450,20,24,10,15,18,no,no,4
2377,1413,17,28,10,15,4,no,no,1
2378,697,17,20,6,11,4,no,yes,2
2379,1294,24,16,6,23,10,no,no,1
2380,2705,15,8,2,15,12,no,no,1
2381,1783,18,24,14,21,10,no,no,2
2382,1557,24,20,6,17,6,no,no,1
2383,4275,34,5,28,15,26,no,no,4
2384,3809,39,1,28,23,18,no,no,5
2385,840,24,16,10,13,8,yes,no,1
2386,1881,16,24,14,17,4,no,no,2
2387,1582,16,16,6,15,6,no,no,1
2388,2247,24,8,14,17,18,no,no,5
2389,630,20,12,14,11,4,no,yes,2
2390,2856,16,24,14,17,16,yes,no,2
2391,2421,19,16,2,23,18,no,no,4
2392,1393,20,12,6,23,6,no,no,2
2393,1478,21,24,2,15,10,no,no,2
2394,1937,15,28,10,19,8,no,no,1
2395,1638,21,16,6,19,10,no,no,2
2396,4024,34,7,40,23,24,yes,no,5
2397,4150,39,7,48,21,28,no,no,4
2398,2993,18,20,10,17,22,no,no,4
2399,3226,33,5,52,15,26,no,no,4
2400,856,17,24,2,12,8,yes,no,2
2401,561,20,28,10,13,4,no,yes,2
2402,3323,39,3,24,23,24,no,no,4
2403,4034,31,1,52,17,16,no,no,2
2404,4208,36,3,52,23,14,yes,no,2
2405,1652,15,20,14,19,4,yes,no,2
2406,684,15,16,2,11,6,yes,no,2
2407,1412,16,12,10,21,8,yes,no,2
2408,712,19,24,10,13,6,yes,no,1
2409,4329,36,7,60,17,16,no,no,1
2410,2340,20,20,14,17,16,yes,no,2
2411,1396,19,12,2,21,6,yes,no,2
2412,2346,19,28,2,17,26,no,no,4
2413,2264,19,28,10,23,20,yes,no,4
2414,1266,19,12,2,17,6,no,no,1
2415,942,24,8,6,12,10,no,yes,2
2416,2132,15,28,6,17,16,yes,no,1
2417,4061,31,3,20,15,30,no,no,4
2418,1376,22,8,10,17,6,yes,no,2
2419,1069,17,28,6,11,6,no,yes,2
2420,3620,35,5,28,19,26,yes,no,4
2421,2246,22,24,10,17,18,no,no,5
2422,1194,22,24,14,11,8,no,yes,1
2423,2485,21,12,10,23,30,no,no,5
2424,1810,22,28,6,17,4,no,no,2
2425,2125,15,16,10,15,30,no,no,5
2426,2598,19,24,2,21,26,no,no,5
2427,2444,19,12,10,15,20,yes,no,4
2428,3130,39,7,52,19,30,no,no,5
2429,1726,21,28,6,21,8,no,no,2
2430,1813,19,8,2,21,6,no,no,1
2431,3920,36,7,56,21,30,yes,no,5
2432,2705,22,12,2,21,14,no,no,1
2433,2823,21,16,10,17,28,no,no,4
2434,2340,24,12,10,19,12,yes,no,2
2435,4086,35,3,56,17,22,no,no,4
2436,615,21,24,6,11,4,no,yes,1
2437,582,17,16,6,11,8,no,yes,1
2438,3405,37,3,60,23,28,no,no,4
2439,3600,33,1,20,21,30,yes,no,4
2440,3943,35,3,32,15,28,no,no,5
2441,2650,20,28,14,23,26,no,no,4
2442,2230,21,24,14,15,16,no,no,2
2443,1621,20,24,6,23,8,no,no,1
2444,4083,34,5,44,23,30,no,no,5
2445,754,22,12,10,12,8,no,yes,2
2446,1662,19,16,6,21,4,no,no,2
2447,1410,16,20,14,23,8,no,no,1
2448,3250,34,7,60,19,16,no,no,2
2449,3863,32,3,28,17,30,no,no,5
2450,991,15,12,2,13,4,no,yes,2
2451,2498,19,28,6,15,26,no,no,4
2452,2460,22,28,2,19,30,yes,no,5
2453,948,24,16,10,13,6,yes,no,2
2454,1252,24,8,6,23,10,yes,no,1
2455,1512,17,12,6,19,10,yes,no,2
2456,1300,15,16,10,21,8,yes,no,2
2457,2265,19,20,6,21,30,no,no,5
2458,699,19,28,14,13,6,no,yes,1
2459,2564,21,12,10,19,22,yes,no,4
2460,3577,39,3,48,19,28,no,no,5
2461,3188,33,1,28,21,20,yes,no,4
2462,689,22,28,14,13,8,no,yes,1
2463,2834,24,28,2,17,28,no,no,4
2464,2005,15,12,10,15,24,no,no,4
2465,1629,19,12,6,21,8,no,no,2
2466,855,16,24,6,13,8,no,yes,1
2467,4183,30,1,20,15,18,no,no,4
2468,2038,18,8,10,15,30,no,no,4
2469,875,17,20,6,11,4,no,yes,1
2470,3995,38,5,60,23,26,no,no,4
2471,2982,19,12,10,15,20,no,no,4
2472,3653,30,5,32,21,22,no,no,5
2473,4293,35,1,28,21,22,no,no,5
2474,596,15,24,14,11,10,yes,no,2
2475,2479,21,20,6,15,22,no,no,5
2476,3930,31,7,20,15,14,no,no,2
2477,3699,34,1,48,23,30,no,no,4
2478,916,24,28,14,12,8,yes,no,2
2479,831,16,16,10,12,10,no,yes,1
2480,716,23,24,14,12,10,yes,no,1
2481,3861,30,7,16,17,18,no,no,5
2482,2019,15,24,10,21,22,no,no,5
2483,3932,30,1,24,19,20,yes,no,5
2484,2315,23,28,6,15,24,no,no,5
2485,795,21,24,10,11,8,no,yes,2
2486,1926,20,20,14,15,8,no,no,2
2487,1563,21,8,6,19,8,no,no,2
2488,3769,33,3,56,23,26,no,no,4
2489,4165,37,7,48,23,30,no,no,5
2490,1257,21,8,10,15,8,no,no,1
2491,4210,39,1,16,19,26,no,no,4
2492,2858,22,24,6,21,20,no,no,4
2493,3813,31,7,48,15,26,no,no,4
2494,1503,19,16,6,23,6,no,no,2
2495,715,17,28,6,12,8,no,yes,2
2496,1805,21,28,6,21,4,no,no,1
2497,1186,23,8,2,11,8,no,yes,1
2498,4104,32,7,60,21,18,yes,no,4
2499,3514,39,5,52,17,12,no,no,2
2500,3905,30,1,32,21,14,no,no,1
2501,1748,18,28,10,15,6,yes,no,1
2502,3895,34,5,56,19,20,no,no,5
2503,1733,21,24,10,17,10,no,no,2
2504,1431,24,16,10,15,6,no,no,1
2505,1875,17,28,2,15,6,no,no,1
2506,2915,15,12,6,15,18,no,no,4
2507,2477,17,12,14,19,16,no,no,2
2508,4214,36,5,28,19,18,no,no,4
2509,2915,21,24,14,15,30,no,no,5
2510,2411,18,8,2,21,26,no,no,4
2511,1978,15,16,6,19,6,no,no,2
2512,3198,37,5,24,23,22,no,no,5
2513,2722,16,16,14,19,14,no,no,1
2514,1122,18,8,14,13,8,no,yes,1
2515,4254,37,5,28,19,30,no,no,4
2516,3272,37,5,32,21,16,yes,no,2
2517,3590,31,3,24,17,26,no,no,5
2518,1648,15,8,10,21,6,yes,no,1
2519,1725,24,16,14,23,10,no,no,2
2520,1253,20,12,10,19,8,no,no,2
2521,4151,38,3,60,19,30,no,no,4
2522,3994,38,1,20,15,28,no,no,4
2523,795,17,28,2,13,8,no,yes,1
2524,3982,33,7,44,15,18,no,no,5
2525,953,22,28,14,13,10,no,yes,1
2526,4277,37,5,28,15,26,no,no,4
2527,3489,32,3,56,21,26,no,no,5
2528,1727,23,12,2,19,8,no,no,1
2529,3924,37,3,24,21,16,yes,no,2
2530,2592,24,28,14,19,22,yes,no,4
2531,3613,35,3,40,21,14,no,no,2
2532,3080,32,5,44,17,26,yes,no,5
2533,3857,34,7,16,19,26,no,no,4
2534,1669,19,16,2,23,6,no,no,1
2535,2395,16,28,10,15,16,no,no,1
2536,3753,34,1,52,17,30,no,no,4
2537,2450,19,20,6,17,16,no,no,1
2538,3058,34,5,36,19,22,no,no,4
2539,2360,22,20,6,15,22,yes,no,5
2540,2694,19,16,14,15,18,no,no,5
2541,762,19,20,14,12,6,no,yes,1
2542,2432,23,16,10,19,18,yes,no,5
2543,823,20,24,2,11,10,no,yes,2
2544,1441,20,28,6,19,8,no,no,2
2545,2410,15,8,10,19,22,no,no,5
2546,540,19,20,14,13,6,yes,no,2
2547,2838,19,8,10,23,30,no,no,5
2548,1386,19,8,10,23,6,no,no,1
2549,3592,31,7,40,23,24,yes,no,4
2550,1237,18,24,10,21,4,no,no,1
2551,2980,15,8,14,19,22,yes,no,5
2552,599,19,16,10,11,10,no,yes,2
2553,2793,15,12,2,17,16,no,no,1
